Germanium run correction coefficients, individual signals		
1.105876641	,	0.998702506
0.506439929	,	0.99879801
2.343441038	,	0.99942346
0.46446764	,	0.998730369
0.140733421	,	0.998752239
0.01700674	,	0.998880049
-0.123132073	,	0.998947565
-0.3289626	,	0.999069767
1.049475541	,	0.998681097
1.155812594	,	1.000147504
-0.766689026	,	1.000858963
0.719661284	,	0.998543077
-0.009158898	,	0.999261396
2.804736026	,	0.997048085
0	,	0
0	,	0
-0.231425355	,	1.000807292
-0.396043988	,	1.000883319
-0.540475475	,	1.000802219
-0.29019284	,	1.000800613
-1.783759118	,	1.001338976
-0.337412255	,	1.000750124
0.979243659	,	0.998473761
0.89588959	,	0.998772434
-0.213384433	,	1.000760914
-0.291548475	,	1.000782446
1.091193718	,	0.998603955
1.09470957	,	0.998562406
