Germanium run correction coefficients, individual signals		
-0.452294505	,	1.001216136
-0.381893316	,	1.000666994
-0.234805192	,	1.000037611
-1.074089458	,	1.001019647
-0.327432863	,	1.000141074
-1.403815088	,	1.001624098
-0.455229692	,	0.999967607
-0.41964577	,	0.999792969
0.047648048	,	1.000491721
0.14196218	,	0.999467719
-0.905724483	,	1.000172592
-0.923375574	,	1.000354107
0.699084036	,	0.999050588
1.955021709	,	0.998616101
0	,	0
0	,	0
0.23879345	,	1.000865674
0.856168264	,	1.000192987
-0.839655741	,	0.999762416
-0.160380991	,	0.999832501
-0.996839528	,	1.001237815
-0.141747916	,	0.999993046
-0.354937614	,	1.00020228
0.002565328	,	0.998990197
-0.508028607	,	1.000233437
0.211437785	,	0.998589756
-0.759342953	,	1.001014938
-0.603352285	,	0.999722637
