Germanium run correction coefficients, individual signals		
-0.516817479	,	1.001611086
0.925568355	,	0.99884723
-0.494672959	,	0.999564205
-0.445681045	,	1.001041403
0.859920136	,	0.999323396
-1.378723203	,	1.000821401
-0.09061871	,	0.999015337
-0.455960253	,	1.000399261
-0.551339836	,	1.00026712
-0.633086264	,	0.999438784
0.414346137	,	0.998575659
-0.88003316	,	1.001666218
-1.445474894	,	1.001893148
2.160906113	,	0.997824363
0	,	0
0	,	0
-0.667289429	,	1.000590883
-0.132363825	,	0.999709832
-0.71319867	,	0.999947192
-0.296303911	,	0.999961734
-2.352294903	,	1.003260993
0.190214898	,	0.999498519
-0.239132953	,	0.999720759
0.809678587	,	0.99885255
-0.888689455	,	1.000847684
0.036253334	,	0.998562394
0.319049591	,	0.997758984
-1.331964936	,	1.000488155
